fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,date,home_team,away_team,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season
West Bromwich Albion v Hull,0.0,0.4497610032558441,0.43380589969456196,0.0,0.0,0,2,3,0,0,2017-01-02,West Bromwich Albion,Hull,0,2,6,0,0,0.05717319995164871,0.16818490251898766,0.7669836152344942,0.0,0.0,1,2,3,0,0,1,5,11,0,0,0.8835669029504061,0.9923417177051306,0.8835669029504061,0.9923417177051306,0.4497610032558441,0.22535810247063637,2016
West Ham v Manchester United,0.0,0.034016501158475876,0.6234428081661463,0.0,0.14245200157165527,0,0,2,0,0,2017-01-02,West Ham,Manchester United,0,1,6,0,1,0.04850750043988228,0.0,2.2467921897768974,0.0,0.0,0,0,6,0,0,1,0,12,0,0,0.7999113108962774,2.2952996902167797,0.7999113108962774,2.2952996902167797,0.17646850273013115,0.04850750043988228,2016
Bournemouth v Arsenal,0.09121580049395561,0.03664399962872267,0.6695609148591757,0.7611690163612366,0.0,1,1,3,1,0,2017-01-03,Bournemouth,Arsenal,2,2,8,1,0,0.0,0.061751000583171844,1.0645369943231344,0.0,0.0,0,0,4,0,0,0,1,13,0,0,1.5585897313430905,1.1262879949063063,0.797420714981854,1.1262879949063063,0.12785980012267828,0.061751000583171844,2016
Crystal Palace v Swansea,0.03716219961643219,0.0,0.2211907971650362,0.0,0.0729231983423233,1,0,1,0,1,2017-01-04,Crystal Palace,Swansea,1,0,5,0,1,0.0,0.04996829852461815,0.996942519210279,0.0,0.14238190278410912,0,0,3,0,1,0,1,8,0,2,0.3312761951237917,1.1892927205190063,0.3312761951237917,1.1892927205190063,0.1100853979587555,0.19235020130872726,2016
Stoke v Watford,0.0,0.16879939753562212,1.8419469809159636,0.0,0.06280720233917236,0,1,4,0,0,2017-01-04,Stoke,Watford,0,4,11,0,1,0.10211099684238434,0.14009470120072365,0.2578646056354046,0.0,0.010324499569833279,0,0,1,0,0,1,2,5,0,1,2.073553580790758,0.5103948032483459,2.073553580790758,0.5103948032483459,0.23160659987479448,0.25253019761294127,2016
Tottenham v Chelsea,0.03951619938015938,0.0,0.959974767640233,0.0,0.00995436031371355,0,0,2,0,0,2017-01-05,Tottenham,Chelsea,1,0,7,0,1,0.04800570011138916,0.0,0.8647490860894322,0.0,0.0,0,0,2,0,0,1,0,10,0,0,1.009445327334106,0.9127547862008214,1.009445327334106,0.9127547862008214,0.04947055969387293,0.04800570011138916,2016
Tottenham v West Bromwich Albion,0.0,0.19708899781107903,2.4376321705058217,0.0,0.026654599234461784,0,2,9,0,0,2017-01-14,Tottenham,West Bromwich Albion,0,5,15,0,1,0.0,0.0,0.09706028923392296,0.0,0.06795889884233475,0,0,0,0,0,0,0,3,0,1,2.6613757675513625,0.1650191880762577,2.6613757675513625,0.1650191880762577,0.2237435970455408,0.06795889884233475,2016
Burnley v Southampton,0.14530330151319504,0.06969799846410751,0.21558290161192417,0.0,0.03397050127387047,2,0,1,0,0,2017-01-14,Burnley,Southampton,3,1,4,0,1,0.0,0.16648100316524506,0.7433211980387568,0.0,0.060103800147771835,0,1,4,0,0,0,2,17,0,1,0.4645547028630972,0.9699060013517737,0.4645547028630972,0.9699060013517737,0.24897180125117302,0.2265848033130169,2016
Hull v Bournemouth,0.0,0.08675239980220795,0.8572616185992956,0.0,0.24502669274806976,0,0,3,0,0,2017-01-14,Hull,Bournemouth,0,2,9,0,3,0.0,0.0,0.6733834948390722,0.7611690163612366,0.0,0,0,5,1,0,0,0,7,1,1,1.1890407111495733,1.4345525112003088,1.1890407111495733,0.6733834948390722,0.3317790925502777,0.0,2016
Sunderland v Stoke,0.0,0.12064670212566853,0.9698487110435963,0.0,0.04600390139967203,0,0,3,0,0,2017-01-14,Sunderland,Stoke,0,2,9,0,2,0.06559629738330841,0.0,1.1155721973627806,0.0,0.054377198219299316,0,0,6,0,0,1,0,12,0,1,1.1364993145689368,1.2355456929653883,1.1364993145689368,1.2355456929653883,0.16665060352534056,0.11997349560260773,2016
Swansea v Arsenal,0.0,0.09427239745855331,0.39421260356903076,0.0,0.0,0,0,3,0,0,2017-01-14,Swansea,Arsenal,0,3,11,0,0,0.0,0.0,2.363943912088871,0.0,0.0,0,0,6,0,0,0,0,14,0,0,0.4884850010275841,2.363943912088871,0.4884850010275841,2.363943912088871,0.09427239745855331,0.0,2016
Watford v Middlesbrough,0.0,0.14542790222913027,0.6402672650292516,0.0,0.05013220012187958,0,2,2,0,1,2017-01-14,Watford,Middlesbrough,0,2,9,0,1,0.0,0.0,0.3253471050411463,0.0,0.0,0,0,1,0,0,0,0,5,0,0,0.8358273673802614,0.3253471050411463,0.8358273673802614,0.3253471050411463,0.19556010235100985,0.0,2016
West Ham v Crystal Palace,0.05893399938941002,0.0,1.5790808014571667,0.0,0.0853647980839014,0,0,3,0,0,2017-01-14,West Ham,Crystal Palace,1,0,11,0,2,0.07429339736700058,0.0,0.2552862027660012,0.0,0.7377697862684727,0,0,1,0,0,1,0,7,0,2,1.723379598930478,1.0673493864014745,1.723379598930478,1.0673493864014745,0.14429879747331142,0.8120631836354733,2016
Leicester v Chelsea,0.0,0.02467540092766285,0.15446879714727402,0.0,0.0,0,1,1,0,0,2017-01-14,Leicester,Chelsea,0,1,6,0,0,0.0,0.02347479946911335,0.5899381879717112,0.0,0.12541299685835838,0,0,2,0,1,0,1,5,0,2,0.17914419807493687,0.7388259842991829,0.17914419807493687,0.7388259842991829,0.02467540092766285,0.14888779632747173,2016
Manchester United v Liverpool,0.17335599660873413,0.0,0.8584207883104682,0.0,0.0,1,0,2,0,0,2017-01-15,Manchester United,Liverpool,1,0,8,0,0,0.0,0.01901490055024624,0.6111508924514055,0.7611690163612366,0.06924030184745789,0,0,3,1,0,0,1,10,1,1,1.0317767849192023,1.4605751112103462,1.0317767849192023,0.6994060948491096,0.17335599660873413,0.08825520239770412,2016
Everton v Manchester City,0.0,0.0,0.5725282914936543,0.0,0.0,0,0,4,0,0,2017-01-15,Everton,Manchester City,0,0,6,0,0,0.10371899977326393,0.07497559860348701,0.36366684827953577,0.0,0.026923900470137596,1,0,2,0,1,2,3,7,0,1,0.5725282914936543,0.5692853471264243,0.5725282914936543,0.5692853471264243,0.0,0.20561849884688854,2016
Liverpool v Swansea,0.0,0.19309289939701557,1.0312888072803617,0.0,0.01599149964749813,0,1,4,0,0,2017-01-21,Liverpool,Swansea,0,3,12,0,1,0.04914569854736328,0.6626122174784541,0.8930639922618866,0.0,0.0,0,1,2,0,0,1,3,2,0,0,1.2403732063248754,1.604821908287704,1.2403732063248754,1.604821908287704,0.2090843990445137,0.7117579160258174,2016
Bournemouth v Watford,0.0,0.026567300781607628,1.12134650349617,0.0,0.0,0,0,5,0,0,2017-01-21,Bournemouth,Watford,0,1,14,0,0,0.0,0.8092762213200331,0.15289459750056267,0.0,0.12514080945402384,0,2,1,0,0,0,4,4,0,2,1.1479138042777777,1.0873116282746196,1.1479138042777777,1.0873116282746196,0.026567300781607628,0.9344170307740569,2016
Crystal Palace v Everton,0.0,0.09079289808869362,0.17403220012784004,0.0,0.19890759885311127,0,0,0,0,2,2017-01-21,Crystal Palace,Everton,0,2,2,0,4,0.0,0.2379411943256855,0.7116197953000665,0.0,0.0,0,2,6,0,0,0,4,13,0,0,0.46373269706964493,0.949560989625752,0.46373269706964493,0.949560989625752,0.2897004969418049,0.2379411943256855,2016
Middlesbrough v West Ham,0.055572401732206345,0.021189799532294273,0.8224984966218472,0.0,0.05956529825925827,0,0,2,0,0,2017-01-21,Middlesbrough,West Ham,1,1,8,0,1,0.0,0.49864389281719923,2.16438277810812,0.0,0.0,0,1,4,0,0,0,2,11,0,0,0.958825996145606,2.663026670925319,0.958825996145606,2.663026670925319,0.1363274995237589,0.49864389281719923,2016
Stoke v Manchester United,0.0,0.0,0.35377663699910045,0.0,0.0,0,0,1,0,0,2017-01-21,Stoke,Manchester United,0,0,6,0,0,0.05417549982666969,0.20768889598548412,1.2298478204756975,0.0,0.258963905274868,1,2,4,0,1,1,5,17,0,3,0.35377663699910045,1.7506761215627193,0.35377663699910045,1.7506761215627193,0.0,0.5208283010870218,2016
West Bromwich Albion v Sunderland,0.0,0.09070160239934921,1.240194489248097,0.0,0.03664760012179613,0,1,4,0,0,2017-01-21,West Bromwich Albion,Sunderland,0,1,11,0,2,0.1119770035147667,0.0,0.2596503999084234,0.0,0.06925930082798004,0,0,3,0,0,1,0,6,0,2,1.3675436917692423,0.44088670425117016,1.3675436917692423,0.44088670425117016,0.12734920252114534,0.18123630434274673,2016
Manchester City v Tottenham,0.0,0.08103470131754875,2.4301189854741096,0.0,0.015871800482273102,0,1,6,0,0,2017-01-21,Manchester City,Tottenham,0,2,14,0,1,0.0,0.029945500195026398,1.0939636714756489,0.0,0.0,0,0,2,0,0,0,2,4,0,0,2.5270254872739315,1.1239091716706753,2.5270254872739315,1.1239091716706753,0.09690650179982185,0.029945500195026398,2016
Southampton v Leicester,0.0,0.0,1.22493776679039,0.7611690163612366,0.5138689875602722,0,0,5,1,1,2017-01-22,Southampton,Leicester,0,0,18,1,1,0.11416999995708466,0.5890829749405384,0.1838474990800023,0.0,0.048765700310468674,0,0,2,0,0,1,2,6,0,2,2.499975770711899,0.935866174288094,1.7388067543506622,0.935866174288094,0.5138689875602722,0.7520186752080917,2016
Arsenal v Burnley,0.0,0.1522267973050475,0.8105969997122884,0.7611690163612366,0.1404395028948784,0,2,5,1,0,2017-01-22,Arsenal,Burnley,0,4,17,1,2,0.0400070995092392,0.07041009981185198,0.41712050419300795,0.7611690163612366,0.010769500397145748,1,0,5,1,0,1,2,8,1,1,1.8644323162734509,1.2994762202724814,1.1032632999122143,0.5383072039112449,0.2926663001999259,0.12118669971823692,2016
Chelsea v Hull,0.0,0.05969179980456829,0.7344189081341028,0.0,0.6775400042533875,0,1,3,0,1,2017-01-22,Chelsea,Hull,0,3,5,0,1,0.051742300391197205,0.10061590000987053,0.16217410005629063,0.0,0.0,0,1,3,0,0,1,2,6,0,0,1.4716507121920586,0.31453230045735836,1.4716507121920586,0.31453230045735836,0.7372318040579557,0.15235820040106773,2016
Arsenal v Watford,0.07332160323858261,0.18088029976934195,0.7696971967816353,0.0,0.056270498782396317,0,0,5,0,0,2017-01-31,Arsenal,Watford,1,5,13,0,1,0.0,0.0349396001547575,0.9486455135047436,0.0,0.030019300058484077,0,0,5,0,1,0,2,6,0,2,1.0801695985719562,1.0136044137179852,1.0801695985719562,1.0136044137179852,0.3104724017903209,0.06495890021324158,2016
Bournemouth v Crystal Palace,0.03851410001516342,0.05357629805803299,0.08781919907778502,0.0,0.14108000695705414,1,1,0,0,0,2017-01-31,Bournemouth,Crystal Palace,1,2,6,0,1,0.036796700209379196,0.5516470074653625,0.8753836015239358,0.0,0.14284690096974373,0,1,2,0,0,1,1,7,0,2,0.32098960410803556,1.6066742101684213,0.32098960410803556,1.6066742101684213,0.23317040503025055,0.7312906086444855,2016
Burnley v Leicester,0.0,1.2171087004244328,0.5120002012699842,0.0,0.10866190120577812,0,1,2,0,0,2017-01-31,Burnley,Leicester,0,10,12,0,2,0.0,0.0,0.7206262079998851,0.0,0.0618308000266552,0,0,5,0,0,0,0,12,0,1,1.8377708029001951,0.7824570080265403,1.8377708029001951,0.7824570080265403,1.3257706016302109,0.0618308000266552,2016
Middlesbrough v West Bromwich Albion,0.0,0.04927470162510872,0.20693139918148518,0.7611690163612366,0.16731540113687515,0,1,1,1,0,2017-01-31,Middlesbrough,West Bromwich Albion,0,1,6,1,3,0.0,0.0,0.9139593001455069,0.0,0.37768110260367393,0,0,3,0,2,0,0,10,0,5,1.1846905183047056,1.2916404027491808,0.42352150194346905,1.2916404027491808,0.21659010276198387,0.37768110260367393,2016
Sunderland v Tottenham,0.0,0.0,0.22800929844379425,0.0,0.0,0,0,1,0,0,2017-01-31,Sunderland,Tottenham,0,0,3,0,0,0.0476921983063221,0.4426918085664511,0.19237499870359898,0.0,0.0,1,0,2,0,0,1,5,8,0,0,0.22800929844379425,0.6827590055763721,0.22800929844379425,0.6827590055763721,0.0,0.49038400687277317,2016
Swansea v Southampton,0.0,0.3423122987151146,0.4217811021953821,0.0,0.0,0,1,4,0,0,2017-01-31,Swansea,Southampton,0,5,7,0,0,0.0,0.0,0.8818182125687599,0.0,0.025284800678491592,0,0,2,0,0,0,0,9,0,1,0.7640934009104967,0.9071030132472515,0.7640934009104967,0.9071030132472515,0.3423122987151146,0.025284800678491592,2016
Liverpool v Chelsea,0.0,0.0,1.2048504063859582,0.0,0.0,0,0,3,0,0,2017-01-31,Liverpool,Chelsea,0,0,7,0,0,0.0517892986536026,0.0,0.25364609993994236,0.7611690163612366,0.0,1,0,0,1,0,1,0,6,1,0,1.2048504063859582,1.0666044149547815,1.2048504063859582,0.30543539859354496,0.0,0.0517892986536026,2016
West Ham v Manchester City,0.115191500633955,0.03754400089383125,0.34198370575904846,0.0,0.0,0,0,1,0,0,2017-02-01,West Ham,Manchester City,2,1,3,0,0,0.17324479669332504,0.10038300231099129,1.6310995072126389,0.7611690163612366,0.0,0,0,3,1,0,2,3,5,1,0,0.4947192072868347,2.6658963225781918,0.4947192072868347,1.9047273062169552,0.15273550152778625,0.27362779900431633,2016
Manchester United v Hull,0.0,0.5773810874670744,0.9041252005845308,0.0,0.0,0,1,5,0,0,2017-02-01,Manchester United,Hull,0,3,13,0,0,0.0,0.024900199845433235,0.16087670158594847,0.0,0.21011899411678314,0,1,1,0,0,0,1,4,0,1,1.4815062880516052,0.39589589554816484,1.4815062880516052,0.39589589554816484,0.5773810874670744,0.23501919396221638,2016
Stoke v Everton,0.036929499357938766,0.08463440090417862,1.604793724603951,0.0,0.009838639758527279,0,1,5,0,0,2017-02-01,Stoke,Everton,1,3,10,0,1,0.04412439838051796,0.01571650058031082,0.7618651995435357,0.0,0.07401053886860609,0,0,4,0,1,1,1,11,0,2,1.7361962646245956,0.8957166373729706,1.7361962646245956,0.8957166373729706,0.13140254002064466,0.13385143782943487,2016
Chelsea v Arsenal,0.0,0.016991499811410904,1.8276741001755,0.0,0.1098409965634346,0,1,5,0,0,2017-02-04,Chelsea,Arsenal,0,1,11,0,1,0.0,0.5329864956438541,0.41704889573156834,0.0,0.0,0,2,3,0,0,0,5,4,0,0,1.9545065965503454,0.9500353913754225,1.9545065965503454,0.9500353913754225,0.1268324963748455,0.5329864956438541,2016
Crystal Palace v Sunderland,0.11465200036764145,0.3035913072526455,1.4576984317973256,0.0,0.644935104995966,0,1,7,0,0,2017-02-04,Crystal Palace,Sunderland,1,5,12,0,3,0.0,0.0,0.3830857016146183,0.0,0.4609839878976345,0,0,5,0,2,0,0,8,0,2,2.5208768444135785,0.8440696895122528,2.5208768444135785,0.8440696895122528,1.063178412616253,0.4609839878976345,2016
Everton v Bournemouth,0.0,0.0,2.731200512498617,0.0,0.05613259971141815,0,0,8,0,2,2017-02-04,Everton,Bournemouth,0,0,13,0,2,0.061363399028778076,0.6230492927134037,1.6930767362937331,0.0,0.03253309987485409,1,3,4,0,0,1,4,11,0,2,2.7873331122100353,2.410022527910769,2.7873331122100353,2.410022527910769,0.05613259971141815,0.7169457916170359,2016
Hull v Liverpool,0.0,0.583545982837677,1.3023187927901745,0.0,0.0,0,1,3,0,0,2017-02-04,Hull,Liverpool,0,1,6,0,0,0.0,0.3974659088999033,0.492158405482769,0.0,0.24751480482518673,0,2,3,0,0,0,7,10,0,5,1.8858647756278515,1.137139119207859,1.8858647756278515,1.137139119207859,0.583545982837677,0.64498071372509,2016
Southampton v West Ham,0.09151709824800491,0.18191880360245705,0.792044663336128,0.0,0.0,1,0,6,0,0,2017-02-04,Southampton,West Ham,2,3,16,0,0,0.5140609741210938,0.01345869991928339,0.39033049158751965,0.0,0.0,1,1,2,0,0,1,1,4,0,0,1.06548056518659,0.9178501656278968,1.06548056518659,0.9178501656278968,0.27343590185046196,0.5275196740403771,2016
Watford v Burnley,0.0,0.06347829848527908,1.579058688133955,0.0,0.020539699122309685,0,0,7,0,0,2017-02-04,Watford,Burnley,0,1,14,0,1,0.09528250247240067,0.07131920102983713,0.3960584430024028,0.7611690163612366,0.15484679490327835,1,1,3,1,0,1,3,4,1,2,1.6630766857415438,1.4786759577691555,1.6630766857415438,0.7175069414079189,0.08401799760758877,0.32144849840551615,2016
West Bromwich Albion v Stoke,0.0,0.042666301131248474,1.6874614041298628,0.0,0.12175720185041428,0,0,4,0,0,2017-02-04,West Bromwich Albion,Stoke,0,1,12,0,2,0.041916098445653915,0.0927949994802475,0.9559915028512478,0.0,0.01748190075159073,0,0,1,0,1,1,2,8,0,1,1.8518849071115255,1.10818450152874,1.8518849071115255,1.10818450152874,0.16442350298166275,0.15219299867749214,2016
Tottenham v Middlesbrough,0.0,0.4264924079179764,0.9128707945346832,0.7611690163612366,0.0,0,1,3,1,0,2017-02-04,Tottenham,Middlesbrough,0,3,13,1,0,0.0,0.0,0.49249518662691116,0.0,0.012344799935817719,0,0,0,0,0,0,0,7,0,1,2.100532218813896,0.5048399865627289,1.3393632024526596,0.5048399865627289,0.4264924079179764,0.012344799935817719,2016
Manchester City v Swansea,0.06451229751110077,0.4096737988293171,2.8916274625808,0.0,0.0,1,1,3,0,0,2017-02-05,Manchester City,Swansea,1,5,11,0,0,0.025219900533556938,0.05259140022099018,0.03663880005478859,0.0,0.0,1,0,1,0,0,1,2,1,0,0,3.365813558921218,0.11445010080933571,3.365813558921218,0.11445010080933571,0.47418609634041786,0.07781130075454712,2016
Leicester v Manchester United,0.06683620065450668,0.07826769910752773,0.29517609998583794,0.0,0.05172929912805557,0,0,1,0,0,2017-02-05,Leicester,Manchester United,1,2,7,0,1,0.0,0.12240199744701385,1.8644746616482735,0.0,0.0,0,0,9,0,0,0,1,14,0,0,0.4920092988759279,1.9868766590952873,0.4920092988759279,1.9868766590952873,0.19683319889009,0.12240199744701385,2016
Arsenal v Hull,0.0,0.0515859005972743,2.9692842438817024,0.7611690163612366,0.0,0,0,4,1,0,2017-02-11,Arsenal,Hull,0,2,14,1,0,0.0,0.19691739790141582,0.209766099229455,0.0,0.05971959978342056,0,0,3,0,1,0,3,4,0,2,3.7820391608402133,0.4664030969142914,3.0208701444789767,0.4664030969142914,0.0515859005972743,0.2566369976848364,2016
Manchester United v Watford,0.0,0.0,2.6270025800913572,0.0,0.0,0,0,11,0,0,2017-02-11,Manchester United,Watford,0,0,22,0,0,0.05204499885439873,0.0,0.589012686163187,0.0,0.0,1,0,2,0,0,1,0,8,0,0,2.6270025800913572,0.6410576850175858,2.6270025800913572,0.6410576850175858,0.0,0.05204499885439873,2016
Middlesbrough v Everton,0.0,0.3064586967229843,0.26927940361201763,0.0,0.07531730085611343,0,0,2,0,1,2017-02-11,Middlesbrough,Everton,0,3,5,0,1,0.0,0.01375459972769022,0.817889116704464,0.0,0.0,0,0,3,0,0,0,1,6,0,0,0.6510554011911154,0.8316437164321542,0.6510554011911154,0.8316437164321542,0.38177599757909775,0.01375459972769022,2016
Stoke v Crystal Palace,0.0,0.1065577995032072,0.6143253995105624,0.0,0.0,0,0,3,0,0,2017-02-11,Stoke,Crystal Palace,0,2,5,0,0,0.04823189973831177,0.042223598808050156,0.06830509938299656,0.0,0.04339869972318411,0,0,1,0,0,1,1,2,0,2,0.7208831990137696,0.2021592976525426,0.7208831990137696,0.2021592976525426,0.1065577995032072,0.13385419826954603,2016
Sunderland v Southampton,0.06555069983005524,0.020625200122594833,0.11174954939633608,0.0,0.0,0,0,1,0,0,2017-02-11,Sunderland,Southampton,1,1,5,0,0,0.0,0.11489900201559067,1.6122698187828064,0.0,0.0,0,1,7,0,0,0,1,14,0,0,0.19792544934898615,1.727168820798397,0.19792544934898615,1.727168820798397,0.08617589995265007,0.11489900201559067,2016
West Ham v West Bromwich Albion,0.08850120007991791,0.03960049897432327,1.0441514095291495,0.0,0.016593899577856064,0,0,4,0,0,2017-02-11,West Ham,West Bromwich Albion,1,1,13,0,1,0.0,0.2938538007438183,0.4761200062930584,0.0,0.0,0,1,2,0,0,0,4,4,0,0,1.1888470081612468,0.7699738070368767,1.1888470081612468,0.7699738070368767,0.14469559863209724,0.2938538007438183,2016
Liverpool v Tottenham,0.042700499296188354,0.16539159789681435,2.3799395160749555,0.0,0.12716899812221527,0,1,7,0,1,2017-02-11,Liverpool,Tottenham,1,4,11,0,1,0.1021910011768341,0.0,0.4740503039211035,0.0,0.045862600207328796,0,0,2,0,0,1,0,5,0,1,2.7152006113901734,0.6221039053052664,2.7152006113901734,0.6221039053052664,0.33526109531521797,0.1480536013841629,2016
Burnley v Chelsea,0.07056760042905807,0.0,0.8357983902096748,0.0,0.0,1,0,3,0,0,2017-02-12,Burnley,Chelsea,1,0,6,0,0,0.02960529923439026,0.03468120098114014,0.7359350882470608,0.0,0.0,0,0,2,0,0,1,1,11,0,0,0.9063659906387329,0.8002215884625912,0.9063659906387329,0.8002215884625912,0.07056760042905807,0.0642865002155304,2016
Swansea v Leicester,0.0,0.0,0.598557997494936,0.0,0.09633339941501617,0,0,3,0,1,2017-02-12,Swansea,Leicester,0,0,9,0,1,0.0,0.037574201822280884,0.6366784181445837,0.0,0.0,0,0,1,0,0,0,1,8,0,0,0.6948913969099522,0.6742526199668646,0.6948913969099522,0.6742526199668646,0.09633339941501617,0.037574201822280884,2016
Bournemouth v Manchester City,0.0,0.05647819861769676,0.09590629953891039,0.0,0.0,0,0,1,0,0,2017-02-13,Bournemouth,Manchester City,0,1,5,0,0,0.0,0.03656939975917339,2.881229542195797,0.0,0.05928000062704086,0,0,5,0,0,0,2,14,0,1,0.15238449815660715,2.9770789425820112,0.15238449815660715,2.9770789425820112,0.05647819861769676,0.09584940038621426,2016
Chelsea v Swansea,0.0,0.04227820038795471,1.0921000819653273,0.0,0.09135189652442932,0,0,5,0,0,2017-02-25,Chelsea,Swansea,0,1,14,0,1,0.04802180081605911,0.04010370001196861,0.0,0.0,0.19204600155353546,1,0,0,0,1,1,1,0,0,1,1.2257301788777113,0.2801715023815632,1.2257301788777113,0.2801715023815632,0.13363009691238403,0.2801715023815632,2016
Crystal Palace v Middlesbrough,0.0,0.057012200355529785,0.5794288981705904,0.0,0.17208150029182434,0,0,3,0,0,2017-02-25,Crystal Palace,Middlesbrough,0,1,12,0,2,0.08023759722709656,0.0,0.731069702655077,0.0,0.01754250004887581,1,0,3,0,0,1,0,9,0,1,0.8085225988179445,0.8288497999310493,0.8085225988179445,0.8288497999310493,0.22909370064735413,0.09778009727597237,2016
Everton v Sunderland,0.0,0.25663960445672274,1.3364245984703302,0.0,0.1105974018573761,0,0,8,0,0,2017-02-25,Everton,Sunderland,0,5,12,0,3,0.0,0.319753497838974,0.1614557020366192,0.0,0.024742700159549713,0,1,0,0,0,0,5,4,0,1,1.703661604784429,0.5059519000351429,1.703661604784429,0.5059519000351429,0.36723700631409883,0.3444961979985237,2016
Hull v Burnley,0.05471239984035492,0.1107880026102066,0.6637025019153953,0.7611690163612366,0.0,0,0,0,1,0,2017-02-25,Hull,Burnley,1,1,12,1,0,0.08178680017590523,0.16091899573802948,0.191948302090168,0.0,0.0384042002260685,0,1,1,0,1,2,1,5,0,2,1.5903719207271934,0.4730582982301712,0.8292029043659568,0.4730582982301712,0.16550040245056152,0.2811099961400032,2016
West Bromwich Albion v Bournemouth,0.0,1.1973362006247044,0.4150584936141968,0.0,0.0,0,2,2,0,0,2017-02-25,West Bromwich Albion,Bournemouth,0,5,8,0,0,0.15282900631427765,0.11613040044903755,0.16419870033860207,0.7611690163612366,0.03313929960131645,0,0,2,1,1,1,2,7,1,1,1.6123946942389011,1.2274664230644703,1.6123946942389011,0.4662974067032337,1.1973362006247044,0.30209870636463165,2016
Watford v West Ham,0.0,0.26923130452632904,0.17967579886317253,0.7611690163612366,0.012073799967765808,0,0,0,1,0,2017-02-25,Watford,West Ham,0,2,5,1,1,0.05694039911031723,0.05569479987025261,1.388351108878851,0.0,0.06264709681272507,0,0,1,0,1,1,2,9,0,1,1.222149919718504,1.5636334046721458,0.4609809033572674,1.5636334046721458,0.28130510449409485,0.1752822957932949,2016
Tottenham v Stoke,0.0,0.0983256995677948,1.6314625889062881,0.0,0.16023430414497852,0,1,6,0,2,2017-02-26,Tottenham,Stoke,0,2,16,0,3,0.0,0.022355899214744568,0.7212401032447815,0.0,0.0,0,1,2,0,0,0,1,4,0,0,1.8900225926190615,0.7435960024595261,1.8900225926190615,0.7435960024595261,0.2585600037127733,0.022355899214744568,2016
Leicester v Liverpool,0.01624549925327301,0.27492600679397583,1.16586840339005,0.0,0.09408540278673172,0,0,7,0,1,2017-02-27,Leicester,Liverpool,1,1,11,0,1,0.0,0.08049739804118872,0.7094416031613946,0.0,0.0,0,0,7,0,0,0,3,14,0,0,1.5511253122240305,0.7899390012025833,1.5511253122240305,0.7899390012025833,0.38525690883398056,0.08049739804118872,2016
Manchester United v Bournemouth,0.099982600659132,0.677582710981369,1.0127537045627832,0.7611690163612366,0.0,0,1,5,1,0,2017-03-04,Manchester United,Bournemouth,2,6,11,1,0,0.0,0.02193620055913925,0.03306660056114197,0.7611690163612366,0.0,0,0,0,1,0,0,1,1,1,0,2.551488032564521,0.8161718174815178,1.7903190162032843,0.05500280112028122,0.777565311640501,0.02193620055913925,2016
Leicester v Hull,0.0,0.30417479760944843,1.2723783943802118,0.0,0.2359970062971115,0,2,3,0,0,2017-03-04,Leicester,Hull,0,7,9,0,1,0.07150279730558395,0.0,0.9922231733798981,0.0,0.05787889938801527,1,0,2,0,1,1,1,7,0,2,1.8125501982867718,1.1216048700734973,1.8125501982867718,1.1216048700734973,0.5401718039065599,0.12938169669359922,2016
Stoke v Middlesbrough,0.0,0.937840873375535,2.0830349810421467,0.0,0.0,0,3,4,0,0,2017-03-04,Stoke,Middlesbrough,0,5,8,0,0,0.0,0.010260799899697304,0.25585470348596573,0.0,0.00849554967135191,0,0,1,0,1,0,1,6,0,1,3.0208758544176817,0.27461105305701494,3.0208758544176817,0.27461105305701494,0.937840873375535,0.018756349571049213,2016
Swansea v Burnley,0.03680489957332611,0.30200309306383133,0.9181091021746397,0.0,0.19229979813098907,1,1,6,0,0,2017-03-04,Swansea,Burnley,1,6,14,0,3,0.0,0.0,0.17268239799886942,0.7611690163612366,0.0,0,0,3,1,0,0,0,5,1,0,1.4492168929427862,0.933851414360106,1.4492168929427862,0.17268239799886942,0.5311077907681465,0.0,2016
Watford v Southampton,0.0,0.058992400765419006,0.6058874996379018,0.0,0.7361575718969107,0,0,3,0,1,2017-03-04,Watford,Southampton,0,1,13,0,2,0.034206099808216095,0.1385164000093937,1.0831584045663476,0.0,0.09459179639816284,0,1,9,0,1,1,4,14,0,1,1.4010374723002315,1.3504727007821202,1.4010374723002315,1.3504727007821202,0.7951499726623297,0.26731429621577263,2016
West Bromwich Albion v Crystal Palace,0.03772680088877678,0.09333169832825661,0.2435415256768465,0.0,0.0,0,0,1,0,0,2017-03-04,West Bromwich Albion,Crystal Palace,1,2,8,0,0,0.0,0.3008887954056263,1.0908230990171432,0.0,0.0,0,0,3,0,0,0,2,8,0,0,0.3746000248938799,1.3917118944227695,0.3746000248938799,1.3917118944227695,0.1310584992170334,0.3008887954056263,2016
